"105666","4","4","16","16","24","9619","0","12","12"
"105667","3","3","6","20","20","1354","14","14","15"
"105668","1","1","13","14","19","9248","6","6","20"
"105669","4","1","8","8","13","15815","6","21","31"
"105671","3","3","17","18","23","7094","10","23","23"
"105672","4","2","18","18","21","5905","11","16","34"
"105674","0","0","13","13","21","13666","2","5","6"
"105675","3","3","13","24","36","15500","8","8","17"
"105676","2","2","2","12","13","19214","4","18","18"
"105677","3","3","13","28","28","7308","13","13","27"
"105678","1","1","17","17","39","5619","5","5","13"
"105679","2","0","11","25","25","17188","2","13","15"
"105680","2","2","1","23","39","6725","2","6","7"
"105681","1","1","18","18","29","18837","14","14","16"
"105682","4","0","1","12","39","14765","2","6","20"
"105683","2","2","14","14","25","13060","5","8","10"
"105684","0","0","19","19","19","16423","11","11","11"
"105685","2","0","12","12","29","5859","11","20","20"
"105686","2","2","15","15","26","7681","5","14","34"
"105687","4","1","17","17","39","3377","14","22","22"
"105688","2","2","11","16","39","8601","3","19","29"
"105689","2","2","18","18","32","11809","10","20","34"
"105690","0","0","5","29","29","4746","14","18","18"
"105691","0","0","18","19","38","9967","9","17","28"
"105692","3","3","14","27","27","13832","4","11","26"
"105693","2","0","16","24","24","13699","13","23","23"
"105694","2","0","3","22","36","18556","14","14","32"
"105695","1","1","1","20","20","1368","12","12","17"
"105696","2","2","0","18","35","15164","3","10","10"
"105697","2","0","19","19","22","6062","5","8","25"
"105698","4","2","3","21","37","4431","6","19","26"
"105699","2","2","18","18","18","16267","14","14","27"
"105700","0","0","1","27","27","8069","2","6","28"
"105701","3","0","14","14","25","2502","4","7","34"
"105702","1","1","6","29","29","11024","14","14","17"
"105703","4","0","3","10","38","18177","14","14","14"
"105704","2","2","19","19","19","3746","11","11","12"
"105705","4","4","14","14","25","6618","2","11","13"
"105706","3","0","7","7","30","13980","0","22","23"
"105707","3","3","16","23","23","10118","0","10","14"
"105708","4","0","6","23","25","16942","4","6","21"
"105709","0","0","12","19","19","5345","4","15","16"
"105710","3","0","12","12","36","15951","11","16","16"
"105711","3","2","12","15","39","2817","0","8","24"
"105712","0","0","0","29","29","14840","5","13","17"
"105713","3","3","15","25","25","5682","1","23","31"
"105714","4","1","13","22","22","1317","5","5","32"
"105715","0","0","9","22","30","13509","0","23","32"
"105716","1","0","3","27","27","17185","3","6","17"
"105717","1","1","16","16","19","11964","14","14","14"
"105718","4","2","12","12","33","5645","1","11","11"
"105719","2","2","14","25","25","13369","10","22","25"
"105720","0","0","9","27","27","16726","13","22","22"
"105721","4","3","10","21","23","11950","4","4","23"
"105722","4","1","2","10","23","19690","3","7","34"
"105723","0","0","5","21","33","5405","2","15","17"
"105724","3","0","17","17","22","13308","7","18","19"
"105725","3","0","5","23","37","16624","13","13","20"
"105726","3","2","8","28","28","7017","8","12","12"
"105727","1","1","19","23","23","17206","1","16","16"
"105728","3","2","18","22","29","8271","13","19","19"
"105729","2","0","12","15","30","17416","8","13","21"
"105730","4","4","15","15","25","7366","14","14","29"
"105731","0","0","18","18","18","8824","6","12","19"
"105732","4","4","9","14","28","9529","1","8","26"
"105733","0","0","15","22","29","18853","6","21","34"
"105734","2","2","1","12","17","18522","7","20","21"
"105735","3","2","4","14","37","15801","10","10","20"
"105736","2","2","5","29","29","19802","0","19","19"
"105737","0","0","7","13","16","3886","0","17","22"
"105738","1","1","19","19","21","11293","8","18","28"
"105739","4","2","1","27","27","6205","13","15","26"
"105740","3","0","8","8","23","12609","3","15","15"
"105741","3","2","13","17","20","5640","11","11","11"
"105742","1","1","4","23","37","2220","14","21","21"
"105743","0","0","0","12","15","8921","2","23","23"
"105744","3","2","8","22","25","6533","12","24","30"
"105745","2","2","13","23","36","15927","10","10","17"
"105746","1","1","7","14","21","2912","12","20","20"
"105747","4","0","8","26","34","17187","4","4","15"
"105748","3","1","11","20","21","7383","4","11","16"
"105749","3","1","15","15","27","19353","11","20","32"
"105750","4","2","19","19","30","8515","2","13","20"
"105751","3","1","9","21","32","15987","7","9","33"
"105752","4","4","7","15","15","8838","13","13","13"
"105753","1","1","14","18","18","1755","8","15","15"
"105754","0","0","15","15","15","13691","7","16","27"
"105755","4","1","18","25","25","2482","12","22","22"
"105756","2","2","7","26","33","11497","2","14","17"
"105757","2","0","16","20","30","3323","13","13","13"
"105758","0","0","3","27","32","15539","3","8","8"
"105759","0","0","3","27","27","15235","10","10","19"
"105760","1","1","7","18","19","3984","8","22","22"
"105761","0","0","7","13","36","4670","1","10","10"
"105762","4","1","7","8","14","2448","11","11","19"
"105763","4","1","7","24","30","5381","6","8","33"
"105764","4","1","16","16","27","18606","11","22","32"
"105765","3","1","7","26","28","7416","5","12","24"
"105766","2","2","19","19","19","2133","10","12","12"
"105767","4","2","3","28","28","10087","3","5","11"
"105769","4","3","14","14","24","5850","1","4","29"
"105770","4","4","4","11","32","12521","1","13","19"
"105771","3","3","11","16","32","17253","4","7","26"
"105772","1","1","5","9","29","16636","10","10","30"
"105773","2","1","15","15","28","18451","11","11","31"
"105774","4","2","15","17","21","12149","5","11","25"
"105775","3","2","0","6","19","18056","12","23","34"
"105776","4","2","7","28","28","18237","6","12","12"
"105777","1","1","10","25","35","16945","3","9","28"
"105778","0","0","13","20","20","14998","2","18","21"
"105779","4","2","11","15","15","3811","3","17","33"
"105780","3","1","6","14","15","10881","4","22","22"
"105781","0","0","17","17","32","1797","11","11","18"
"105782","1","1","6","7","24","17335","5","12","26"
"105783","2","0","7","7","17","6243","5","5","19"
"105784","0","0","11","20","36","3321","2","3","17"
"105785","0","0","9","28","28","19062","9","17","17"
"105786","2","2","7","11","11","11116","13","22","26"
"105787","0","0","8","8","35","19556","8","19","19"
"105788","4","1","1","27","36","11908","12","13","13"
"105789","2","1","11","24","36","4685","6","23","28"
"105790","1","1","6","26","26","5018","7","8","11"
"105791","4","2","6","28","28","14074","1","16","22"
"105792","1","0","14","16","25","10401","6","15","20"
"105793","4","0","19","19","28","10766","14","20","20"
"105794","0","0","14","22","22","13821","8","18","18"
"105795","4","4","7","26","26","4224","12","18","18"
"105796","0","0","10","29","29","14558","6","10","10"
"105797","1","1","11","20","35","5539","7","15","15"
"105798","1","1","15","21","21","8164","1","24","24"
"105799","4","3","19","20","38","12666","0","13","29"
"105800","0","0","6","11","26","6503","11","22","22"
"105801","3","2","15","15","34","2314","11","16","16"
"105802","2","2","4","9","36","17438","14","18","18"
"105803","0","0","13","15","15","7507","11","11","15"
"105804","3","0","19","24","24","18359","3","12","15"
"105805","1","1","19","23","23","2545","10","10","10"
"105806","1","1","7","7","23","14905","10","16","16"
"105807","1","1","7","16","35","5946","7","23","24"
"105808","4","1","6","19","19","19739","13","13","17"
"105809","3","3","10","14","23","17867","12","22","33"
"105810","2","0","9","12","30","15812","1","22","22"
"105811","1","1","19","29","29","3855","13","19","19"
"105812","2","0","17","17","31","4806","13","17","19"
"105813","1","1","11","11","25","3886","9","19","19"
"105814","2","2","3","15","15","1592","5","16","16"
"105815","1","1","0","18","24","16262","6","6","9"
"105816","2","2","6","27","37","12117","5","19","22"
"105817","2","1","4","8","23","7746","1","23","23"
"105818","2","0","14","17","27","15068","2","23","23"
"105819","2","2",\N,"17","37","1970","11","11","12"
"105820","2","2","11","11","39","2114","7","15","16"
"105821","2","0","14","21","31","9344","2","11","23"
"105822","1","0","16","16","16","17493","10","15","34"
"105823","1","1","0","21","21","7288","9","15","21"
"105824","0","0","13","13","13","17173","9","17","26"
"105825","1","1","5","6","10","7831","14","14","17"
"105827","0","0","3","5","26","16214","12","12","12"
"105828","0","0","2","28","28","19404","7","7","24"
"105829","4","2","1","20","27","19585","0","4","21"
"105830","1","1","1","21","28","13449","8","11","27"
"105831","4","4","9","12","36","16483","11","11","24"
"105832","2","0","16","23","28","19938","0","14","29"
"105833","0","0","10","23","24","6219","13","13","13"
"105834","3","1","18","18","18","4176","1","15","18"
"105835","2","0","15","15","22","19943","3","22","22"
"105836","0","0","15","15","28","3950","14","14","14"
"105837","0","0","15","29","30","7163","4","15","16"
"105838","3","3","7","21","23","16339","7","8","29"
"105839","4","4","16","16","16","1393","9","9","9"
"105840","1","1","7","14","22","1393","5","6","15"
"105841","3","0","10","24","24","14219","14","23","34"
"105842","4","3","5","23","36","18809","5","22","32"
"105843","2","1","7","19","32","19915","4","17","28"
"105844","3","3","12","14","33","4082","5","5","33"
"105845","0","0","7","14","29","3654","7","24","24"
"105846","0","0","17","17","29","3276","5","5","29"
"105847","3","3","5","5","29","10369","12","12","25"
"105848","4","4","2","14","19","19521","10","17","17"
"105849","1","0","8","10","30","17855","0","10","27"
"105851","4","3","2","16","25","6250","13","24","28"
"105852","3","3","15","29","29","6813","4","13","13"
"105853","2","2","17","20","20","10415","0","21","23"
"105854","3","0","8","13","35","19875","4","13","32"
"105855","2","2","9","13","17","6431","8","8","26"
"105856","4","1","0","5","31","5501","9","22","22"
"105857","2","2","9","14","34","6879","8","8","23"
"105858","4","1","15","27","28","17225","10","16","30"
"105859","0","0","8","8","13","9229","3","9","26"
"105860","4","3","15","21","33","12544","11","15","20"
"105861","4","0","16","16","17","12367","14","21","21"
"105862","2","2","4","19","29","4752","2","13","26"
"105863","2","0","12","12","25","1244","5","21","24"
"105864","2","2","18","18","37","10775","9","22","22"
"105865","1","1","0","6","29","12120","14","14","29"
"105866","0","0","15","26","26","13817","7","8","12"
"105867","1","1","1","20","39","15749","3","5","33"
"105868","4","1","9","28","29","11970","11","17","17"
"105869","2","0","8","20","23","8593","5","17","17"
"105870","1","1","12","12","21","13717","7","12","26"
"105871","4","3","7","11","33","2691","12","12","14"
"105872","1","1","6","11","33","12563","2","7","26"
"105873","1","1","0","25","25","6689","3","23","23"
"105874","2","2","16","16","33","17659","7","11","31"
"105876","1","0","5","21","29","5881","1","8","15"
"105877","1","1","16","29","38","3628","7","19","31"
"105878","1","1","19","19","29","15090","11","11","18"
"105879","4","2","2","19","26","5307","8","15","15"
"105880","1","1","13","15","22","7233","14","14","14"
"105881","4","0","2","28","34","1853","2","9","23"
"105882","3","3","2","22","22","18156","0","12","19"
"105883","1","1","9","23","28","16230","4","22","22"
"105884","1","1","5","15","15","17411","9","22","25"
"105885","1","1","9","9","27","19143","13","13","29"
"105886","2","2","2","27","27","1996","7","10","16"
"105887","3","1","2","11","29","1036","3","13","13"
"105888","1","1","19","19","34","2458","2","24","24"
"105889","2","2","15","23","28","5716","12","23","23"
"105890","0","0","10","25","36","18636","8","15","29"
"105891","4","2","8","28","28","6778","1","19","30"
"105892","1","0","15","15","35","8596","6","11","21"
"105893","3","0","9","27","38","5650","1","16","20"
"105894","3","0","4","24","24","9712","14","18","18"
"105895","4","1","0","25","28","9240","0","15","15"
"105897","1","1","3","10","28","17654","14","19","31"
"105898","4","1","8","15","24","8300","6","18","18"
"105900","4","1","15","22","37","4183","4","15","31"
"105901","3","2","0","27","27","4727","9","16","25"
"105902","1","1","2","8","13","18849","14","14","15"
"105903","0","0","3","27","27","17647","2","12","27"
"105904","0","0","13","13","19","12745","9","23","33"
"105905","2","2","10","15","26","13790","0","18","18"
"105906","0","0","1","19","35","18184","11","18","19"
"105907","3","1","13","16","28","18020","7","7","30"
"105908","1","1","7","9","37","6256","14","21","21"
"105909","3","0","16","29","29","10479","9","12","12"
"105910","2","0","7","7","24","4756",\N,"24","24"
"105911","1","1","11","18","31","10353","1","8","16"
"105912","1","0","7","9","22","13588","10","17","17"
"105913","3","1","13","26","30","5695","11","18","18"
"105914","0","0","4","16","39","18519","9","9","18"
"105915","1","1","11","29","36","9309","1","10","32"
"105916","4","4","12","22","22","15868","10","11","31"
"105917","0","0","8","25","25","7704","3","19","19"
"105918","2","2","0","9","23","8726","2","3","33"
"105919","0","0","2","12","12","6396","3","6","24"
"105920","2","2","2","19","21","1559","5","11","34"
"105921","0","0",\N,"22","22","5564","6","6","32"
"105922","0","0","13","15","15","18976","13","13","21"
"105923","1","1","17","17","18","8122","0","9","25"
"105924","3","0","0","18","25","2857","4","12","24"
"105925","4","4","19","19","24","14512","4","4","33"
"105926","2","2","4","10","32","6260","4","19","19"
"105927","1","1","19","19","23","10343","13","21","23"
"105928","3","1","12","13","39","6775","0","8","10"
"105929","3","2","5","29","29","6417","8","16","16"
"105930","2","1","2","15","21","13583","8","8","32"
"105931","3","3","9","27","27","9671","6","9","15"
"105932","3","3","6","7","17","8158","11","11","21"
"105933","0","0","8","12","32","5683","0","22","22"
"105934","4","2","17","17","39","19658","8","11","31"
"105935","3","2","7","20","38","8493","8","14","14"
"105936","2","0","16","22","38","2745","7","11","11"
"105937","4","3","5","8","18","18002","7","9","29"
"105938","2","2","10","17","33","16402","5","16","32"
"105939","1","1","7","18","25","17095","9","14","18"
"105940","4","2","2","25","25","14585","3","9","16"
"105941","0","0","2","12","19","4655","14","14","19"
"105942","1","1","13","14","33","5518","13","22","22"
"105943","3","3","7","20","20","5391","10","21","21"
"105944","4","1","14","24","27","3855","10","13","13"
"105945","3","3","8","28","28","15553","13","21","29"
"105946","1","1","12","24","24","4478","11","22","22"
"105947","1","1","7","28","28","9741","0","15","15"
"105948","3","2","1","8","37","4502","7","12","12"
"105949","4","3","4","8","10","3177","8","14","14"
"105950","4","3","15","15","15","19969","0","13","31"
"105951","4","1","16","28","30","5199","14","14","30"
"105952","4","3","16","16","32","14014","12","15","25"
"105953","0","0","7","20","20","15359","11","21","21"
"105954","1","1","18","18","37","2552","2","9","9"
"105955","4","4","11","11","24","8113",\N,"13","21"
"105956","0","0","10","10","36","2861","14","14","14"
"105957","3","2","0","20","26","6267","13","24","34"
"105958","4","0","17","25","25","15808","2","13","21"
"105959","1","1","13","13","32","17669","5","13","28"
"105960","3","2","0","8","13","1700","10","10","10"
"105961","1","1","4","16","25","15407","7","23","23"
"105963","3","3","9","9","23","17706","9","18","20"
"105965","0","0","4","27","28","1193","13","13","13"
"105966","3","3","5","24","28","2867","0","19","23"
"105967","3","3","6","24","24","12859","3","5","6"
"105968","3","2","17","17","36","7717","0","20","29"
"105969","4","2","18","18","20","17667","11","23","24"
"105970","4","3","19","27","27","12567","10","16","18"
"105971","0","0","4","5","18","8286","5","9","10"
"105972","1","1","18","18","20","12962","8","14","18"
"105974","4","4","11","19","32","19705","5","11","29"
"105975","3","3","19","28","32","5480","12","24","26"
"105976","3","0","8","26","26","18012","5","10","29"
"105977","4","4","5","23","23","8810","14","14","26"
"105979","3","2","0","10","37","13601","14","14","14"
"105981","4","0","0","14","22","14769","10","19","26"
"105982","0","0","13","21","21","9145","6","6","8"
"105983","3","1","3","13","30","3632","14","14","19"
"105984","4","1","17","26","36","3653","7","20","29"
"105986","1","1","17","25","27","11395","6","9","20"
"105987","0","0","16","19","33","14900","3","13","13"
"105988","4","1","8","8","39","10292","1","19","19"
"105989","0","0","6","28","28","11747","4","5","6"
"105990","1","1","12","12","18","10490","9","23","23"
"105992","1","1","6","26","26","12776","8","8","8"
"105994","3","2","5","29","32","1165","5","7","11"
"105995","2","2","0","7","26","17099","7","23","26"
"105996","2","2","6","9","34","5222","6","20","20"
"105997","3","2","5","12","21","16953","3","14","14"
"105998","4","4","1","12","14","12522","10","24","24"
"105999","3","3","9","29","36","10133","7","23","23"
"106000","4","1","3","5","34","11334","7","22","22"
"106001","2","1","17","21","21","15910","12","12","29"
"106002","4","0","18","28","28","19936","13","21","21"
"106003","4","4","17","19","29","2729","6","18","18"
"106004","4","0","13","13","38","16548","0","7","17"
"106005","4","0","15","23","23","12182","8","18","18"
"106006","0","0","5","24","24","6561","1","15","15"
"106007","0","0","2","18","18","13558","2","24","24"
"106008","3","2","10","12","17","14849","1","22","22"
"106009","4","2","7","10","11","17591","12","19","27"
"106010","2","2","11","17","17","9635","12","20","20"
"106011","0","0","4","8","37","15245","0","17","17"
"106012","1","1","8","25","25","17115","3","24","25"
"106013","3","3","15","15","24","5624","14","14","28"
"106014","2","2","15","27","27","17413","7","14","18"
"106015","0","0","2","10","29","7675","6","22","29"
"106016","4","1","1","14","39","3740","5","20","20"
"106017","1","1","9","29","30","1578","12","12","20"
"106018","0","0","3","10","29","10947","7","20","20"
"106019","2","2","1","7","27","7140","3","13","13"
"106020","3","0","10","13","33","14718","7","12","34"
"106021","4","2","5","6","16","15375","1","12","12"
"106022","1","1","7","8","13","9517","0","15","32"
"106023","0","0","17","17","30","17268","12","17","17"
"106024","2","0","12","19","19","18797","1","4","20"
"106025","4","4","1","24","24","14271","0","6","32"
"106026","3","3",\N,"8","36","1175","4","12","31"
"106027","0","0","7","15","30","2388","1","12","12"
"106029","1","1","15","17","29","6280","11","11","12"
"106030","2","2","10","14","26","12479","1","9","10"
"106031","4","0","14","14","29","18757","10","10","11"
"106032","2","2","5","15","39","18136","7","22","22"
"106033","1","1","11","15","26","7424","13","19","19"
"106034","2","2","12","26","37","13627","10","20","23"
"106035","1","1","3","24","24","7599","13","13","13"
"106036","0","0","17","17","17","3115","2","14","19"
"106037","3","3","14","14","16","10675","3","7","18"
"106038","2","2","12","12","16","9188","3","23","23"
"106039","0","0","3","5","34","14257","6","6","21"
"106040","4","1","19","19","30","17948","3","8","12"
"106041","2","1","7","11","18","9238","14","21","34"
"106042","3","2","14","20","29","6314","9","9","26"
"106043","2","2","6","25","34","12941","6","6","25"
"106046","3","0","2","10","25","5276","3","12","32"
"106047","3","1","9","23","35","3252","11","22","27"
"106048","0","0","15","15","30","8369","12","12","23"
"106049","4","2","19","19","38","19817","12","21","21"
"106050","0","0","13","13","13","2157","11","11","22"
"106051","1","1","15","29","38","16760","9","9","14"
"106052","1","1","11","23","27","4509","10","10","30"
"106054","1","1","6","6","35","6063","1","11","20"
"106055","1","1","13","14","25","1701","2","22","25"
"106056","2","2","13","16","25","1307","3","15","16"
"106057","1","1","2","8","38","5185","6","24","33"
"106058","1","1","12","28","28","2855","14","21","21"
"106059","4","3","8","8","23","18317","1","14","33"
"106060","3","0","6","22","22","19913","5","5","7"
"106061","3","3","19","28","32","15256","4","9","9"
"106062","3","0","19","29","30","12152","14","18","23"
"106063","1","1","8","24","37","16250","0","17","28"
"106064","4","4","16","16","29","16256","10","10","30"
"106065","1","1","11","18","18","17280","2","13","21"
"106066","1","1","13","15","26","14687","9","9","19"
"106068","4","2","8","15","24","13821","12","12","12"
"106069","4","2","8","11","17","8674","2","4","16"
"106070","4","0","2","13","17","5230","10","15","15"
"106071","2","2","19","28","30","4050","4","13","14"
"106072","4","2","1","24","30","18304","11","23","25"
"106073","3","1","19","19","20","16439","10","13","17"
"106074","2","1","4","29","29","15637","12","12","12"
"106075","2","2","5","21","39","17459","14","14","20"
"106076","3","1","10","25","25","10197","7","24","24"
"106077","3","1","16","16","33","3225","8","12","28"
"106078","3","3","8","8","25","14314","12","24","24"
"106079","4","1","11","11","35","14921","12","21","21"
"106080","4","1","8","21","21","13658","14","16","16"
"106081","0","0","6","7","26","1495","6","17","17"
"106083","1","1","5","21","30","10611","13","13","21"
"106084","3","1","0","9","10","19485","11","11","18"
"106085","1","0","6","27","27","4354","13","13","21"
"106086","2","2","3","27","27","17275","10","20","28"
"106087","2","1","1","9","18","5996","14","20","20"
"106088","2","2","11","26","27","12204","14","15","28"
"106089","4","1","16","16","36","14170","3","6","25"
"106090","3","2","2","16","16","13525","13","19","34"
"106091","0","0","7","29","29","19648","12","12","12"
"106092","4","2","14","14","35","8783","9","24","24"
"106093","2","2","12","12","35","14011",\N,"14","29"
"106094","3","3","14","18","18","9522","1","6","6"
"106095","3","0","7","13","38","17607","1","16","16"
"106096","2","2","10","10","21","2400","1","12","12"
"106097","2","2","19","19","19","8882","4","23","34"
"106098","0","0","0","22","39","3433","9","24","24"
"106099","2","2","2","18","18","17188","13","13","21"
"106100","0","0","6","15","29","1407","7","22","22"
"106101","2","2","9","29","29","11046","12","12","13"
"106102","1","1","1","15","32","10375","4","20","20"
"106103","3","0","2","10","14","15448","10","19","23"
"106104","2","2","17","17","25","12619","12","17","18"
"106105","1","1","11","17","23","13147","5","11","33"
"106106","3","2","12","16","25","14670","1","18","18"
"106107","0","0","13","29","35","11962","3","3","8"
"106108","4","1","5","26","39","14277","10","10","28"
"106109","1","0","4","22","22","17015","5","5","6"
"106110","3","1","1","8","12","19369","5","8","8"
"106111","0","0","11","13","13","11191","13","20","24"
"106112","1","1","12","13","13","18565","10","19","30"
"106113","1","0","1","23","35","5536","7","23","32"
"106114","4","1","9","16","24","10600",\N,"21","33"
"106115","1","1","9","24","26","10062","8","8","17"
"106116","3","3","18","22","22","9364","0","18","18"
"106117","2","2","19","23","23","12684","7","17","17"
"106118","0","0","11","20","25","4251","9","15","32"
"106119","4","4","17","27","34","10775","9","9","32"
"106120","1","1","8","27","35","1273","12","12","20"
"106121","3","3","8","13","29","6181","10","14","29"
"106122","0","0","1","12","12","8588","12","14","18"
"106123","3","0","16","28","28","19217","4","4","24"
"106124","3","2","13","13","20","7143","9","15","30"
"106125","1","0","4","20","26","19976","11","20","20"
"106126","4","1","8","11","28","13116","4","9","30"
"106127","3","3","18","18","20","9640","4","5","15"
"106128","4","4","9","23","34","17023","2","13","13"
"106129","0","0","18","18","18","13161","13","24","24"
"106130","4","4","16","29","29","8220","3","21","21"
"106131","3","3","6","21","25","7896","4","5","7"
"106132","2","1","5","27","36","13034","12","12","24"
"106133","1","1","5","6","37","9461","0","21","27"
"106134","1","0","9","18","23","14589","14","21","29"
"106135","0","0","2","26","33","8239","1","17","33"
"106136","4","0","2","13","20","3699","13","18","18"
"106137","2","2","15","15","15","14390","2","15","17"
"106138","4","3","17","29","29","5075","12","12","25"
"106139","4","3","19","19","38","5189","7","17","23"
"106140","3","3","12","13","29","15287","3","17","17"
"106141","3","3","4","28","37","5750","5","14","14"
"106142","3","3","2","10","30","15904","14","14","14"
"106143","4","2","17","26","37","4325","10","17","21"
"106144","1","1","4","7","39","4030","10","10","23"
"106145","2","2","2","21","21","11083","13","19","19"
"106146","1","1","7","26","26","5476","2","11","11"
"106147","4","3","7","24","24","14291","5","6","25"
"106148","0","0","6","27","31","3225","1","21","21"
"106149","1","1","8","8","26","7565","7","22","34"
"106150","2","1","11","18","32","17326","5","17","24"
"106151","1","1","12","27","28","2284","3","11","21"
"106152","0","0","10","22","39","19107","5","16","19"
"106153","2","2","8","14","24","10984","1","4","14"
"106154","0","0","2","25","36","19790","2","24","28"
"106156","3","2","0","12","33","2364","12","12","32"
"106157","2","0","17","17","18","2560","13","13","16"
"106158","2","1","0","12","16","14791","3","15","25"
"106159","2","2","6","12","23","1029","9","9","19"
"106160","2","2","5","11","15","19783","12","12","19"
"106161","1","1","18","18","32","2374","14","15","15"
"106162","2","1","6","18","18","6907","1","16","19"
"106163","4","2","14","24","38","6996","7","9","12"
"106164","2","2","8","12","33","18422","9","9","34"
"106165","2","2","2","24","33","12244","0","10","11"
"106167","4","3","11","11","29","7332","13","13","13"
"106168","0","0","11","11","14","10776","11","22","22"
"106169","2","2","0","8","23","9733","1","17","17"
"106170","1","1","1","25","26","8968","10","12","12"
"106171","4","4","17","17","17","13251","7","22","22"
"106172","3","3","1","15","32","19284","0","8","10"
"106173","1","1","15","23","25","14014","13","13","17"
"106174","1","1","17","24","37","9467","11","11","29"
"106175","3","3","0","18","38","8191","5","10","10"
"106176","2","2","10","10","15","12173","4","14","19"
"106177","4","3","2","20","20","3856","12","13","30"
"106178","2","0","18","18","23","13665","13","18","18"
"106179","0","0","1","26","26","11876","14","16","27"
"106180","0","0","8","17","33","8027","8","24","24"
"106181","2","2","12","24","39","4857","3","11","32"
"106183","2","2","13","13","26","15969","8","8","11"
"106184","2","2",\N,"22","37","19222","12","14","21"
"106185","2","2","6","29","29","1260","1","8","12"
"106186","4","3","5","5","17","5866","8","13","13"
"106187","0","0","12","13","39","18762","2","12","28"
"106188","2","1","2","15","18","18051","14","14","25"
"106189","4","3","4","13","26","17300","12","12","16"
"106190","3","3","13","22","33","11507","6","16","25"
"106191","1","1","17","29","29","17583","8","9","25"
"106192","3","2","14","28","32","6011","9","11","29"
"106193","2","2","8","18","33","13928","3","12","23"
"106194","2","2","3","16","16","16496","9","9","25"
"106195","0","0","11","12","14","6232","11","11","12"
"106196","1","1","13","14","35","2566","10","15","32"
"106197","4","3","13","25","25","4032","2","19","24"
"106198","0","0","15","27","27","13009","10","21","21"
"106199","3","3","0","8","27","17227","1","17","30"
"106200","4","2","14","23","39","18998","9","12","17"
"106201","2","2","5","8","12","15792","0","14","14"
"106202","0","0","3","16","23","2258","4","11","17"
"106203","0","0","6","6","11","5857","8","20","20"
"106204","2","2","6","28","35","7519","0","7","21"
"106205","1","1",\N,"19","19","4057","2","10","13"
"106206","3","3","3","29","29","8349","12","24","33"
"106207","4","3","14","21","39","4443","1","5","12"
"106208","2","2","1","12","20","10098","14","16","16"
"106209","3","1","0","22","32","11891","1","14","31"
"106210","3","3","16","25","25","8784","11","11","33"
"106211","3","1","11","28","28","7969","11","11","11"
"106212","4","4","8","10","24","1116","2","16","16"
"106213","3","3","10","19","19","6831","13","13","34"
"106214","4","3","12","29","29","18391","3","6","32"
"106215","4","2","18","21","21","11021","14","14","31"
"106216","1","1","15","28","37","19870","9","9","9"
"106217","3","2","17","17","17","12506","8","8","11"
"106218","3","2","7","23","23","12928","6","17","27"
"106219","1","1","12","23","33","5086","6","18","32"
"106220","4","0","9","19","19","13165","6","10","28"
"106221","0","0","5","11","38","5455","6","10","33"
"106222","4","0","0","7","11","1186","14","22","25"
"106223","4","3","9","9","17","2693","3","11","25"
"106224","3","0","2","22","22","15519","10","10","19"
"106225","2","2","19","19","19","5179","10","19","19"
"106226","3","2","8","22","22","14785","3","4","20"
"106227","3","0","4","12","12","17975","0","22","30"
"106228","3","1","17","17","17","2624","10","24","24"
"106230","0","0","2","7","39","18858","2","10","14"
"106231","4","2","18","18","18","7985","0","23","23"
"106232","2","2","12","21","21","13077",\N,"17","22"
"106233","1","1","4","25","31","3562","14","14","19"
"106234","0","0","14","22","22","13710","7","7","11"
"106235","2","2","4","5","26","3765","2","16","16"
"106236","1","1","15","18","20","6794","3","17","17"
"106237","0","0","16","16","39","17274","3","24","24"
"106238","4","3","4","24","24","9254","14","14","14"
"106239","4","0","19","19","20","10617","8","8","18"
"106240","4","4","7","12","37","9452","7","7","20"
"106241","0","0","2","11","20","12407","11","19","29"
"106242","1","0","17","17","21","16749","13","20","27"
"106243","0","0","16","28","28","12889","9","11","11"
"106244","1","0","6","7","31","14945","13","14","34"
"106246","1","1","12","17","39","19807","13","16","24"
"106247","4","3","5","22","39","8546","8","22","31"
"106248","2","0","13","29","29","13264","11","11","29"
"106249","3","1","10","27","33","1766","10","22","22"
"106250","0","0","11","11","35","18776","1","5","11"
"106251","1","1","9","9","18","18606","9","20","20"
"106252","0","0","0","8","30","4684","14","14","14"
"106253","0","0","1","9","21","13966","0","4","24"
"106254","3","3","10","10","30","4817","7","7","7"
"106255","3","3","18","28","28","18508","3","4","23"
"106256","3","0","16","19","20","10173","8","8","34"
"106257","4","0","18","22","31","1754","4","18","18"
"106258","3","3","15","15","27","5168","7","16","16"
"106259","4","0","3","7","25","4518","6","7","7"
"106260","1","1","8","18","23","10350","10","10","28"
"106261","1","1","0","21","21","13558","2","3","10"
"106262","2","2","9","14","25","14293","4","4","19"
"106263","2","2","10","16","36","9604","10","14","14"
"106264","1","0","10","10","35","4132","0","18","33"
"106265","2","0","8","24","32","12003","4","18","30"
"106266","4","3","11","11","38","19298","9","18","28"
"106267","3","3","5","14","35","11605","7","23","30"
"106269","2","2","2","16","22","12966","9","21","21"
"106270","0","0","17","17","37","3367","7","17","17"
"106271","2","2","16","16","16","4525","8","8","19"
"106272","1","1","16","26","37","10588","7","15","20"
"106273","0","0","11","11","11","7811","3","4","28"
"106274","0","0","3","24","32","11782","8","8","29"
"106275","0","0","3","15","15","7990","13","21","21"
